gene,gene_ensembl_id,gene_full_name,baseMean,avg_log2FC,lfcSE,stat,p_val,p_val_adj,mean_counts_group1,mean_counts_group2,CHR,Significance
Gm31763,ENSMUSG00000112925,"predicted gene, 31763",1147.75986852714,-0.0812491119312258,0.212988129599533,-0.38147248902553,0.70285268126418798,0.82829798417411704,1115.18655129767,1180.33318575661,10,Not Significant
Gm31774,ENSMUSG00000110494,"predicted gene, 31774",35.6428077375556,-1.32113434396813,0.409151065929086,-3.22896468806245,1.24239234381196E-3,1.6096871409860599E-2,19.9137760442361,51.3718394308752,8,Not Significant
Gm31793,ENSMUSG00000112742,"predicted gene, 31793",187.466403280923,-0.104404568391837,0.204304250316182,-0.511024945542051,0.609333589362274,0.76432626497716605,179.94201076667,194.990795795176,10,Not Significant
Gm31805,ENSMUSG00000110661,"predicted gene, 31805",18.8177837564642,0.429105571626647,0.589222946792511,0.728256721776574,0.46645644959551302,0.65488706864312296,21.2114651847852,16.4241023281432,8,Not Significant
Gm31812,ENSMUSG00000109599,"predicted gene, 31812",33.682476595819,-1.01780577906506,0.451089808371358,-2.25632625738057,2.4050206140628898E-2,0.106829215126481,21.6661156986837,45.6988374929542,1,Not Significant
Gm31814,,Gm31814,13.2698507567829,-2.12512096416353,0.674337418499393,-3.15142079597567,1.6247822277027999E-3,1.9424425872467701E-2,4.91853829706459,21.6211632165012,16,Not Significant
Gm31816,ENSMUSG00000109844,"predicted gene, 31816",17.0784584113849,0.291710983098027,0.70198042491007,0.415554298590872,0.67773617446991297,0.81239144533838603,18.2562640296718,15.9006527930979,9,Not Significant
Gm31854,ENSMUSG00000118225,"predicted gene, 31854",77.9498226473974,0.00587341008101524,0.315708934481712,0.0186038766709514,0.98515711023592101,0.99269554462634502,78.2321613896112,77.6674839051835,18,Not Significant
Gm31870,ENSMUSG00000120108,"predicted gene, 31870",19.8807320494671,-0.699740966343949,0.4442141174068,-1.57523351673028,0.115202553418336,0.28138040746708698,14.9581610030372,24.8033030958969,1,Not Significant
Gm31881,ENSMUSG00000105698,"predicted gene, 31881",118.679614880641,-0.391554260133913,0.219667311337246,-1.78248760705582,7.4669750411808705E-2,0.21589975453238899,102.995755770716,134.363473990565,3,Not Significant
