gene,gene_ensembl_id,gene_full_name,baseMean,avg_log2FC,lfcSE,stat,p_val,p_val_adj,mean_counts_group1,mean_counts_group2,CHR,Significance
1700017B05Rik,ENSMUSG00000032300,RIKEN cDNA 1700017B05 gene,185.633288569891,-1.3242471175894501E-2,0.302232612998273,-0.0438154937831614,0.96505147669199898,0.99263470624366101,185.16237094958,186.104206190203,9,Not Significant
1700017M07Rik,ENSMUSG00000105651,RIKEN cDNA 1700017M07 gene,14.2838730694252,0.88346228952598005,0.596459552804825,1.48117719864077,0.13855936053638701,,18.7534383531529,9.81430778569749,3,Not Significant
1700018A04Rik,ENSMUSG00000038408,RIKEN cDNA 1700018A04 gene,108.092378179808,0.32865497766087798,0.572435209591664,0.574134805396261,0.56587658218479697,0.84929179381183295,120.298660253068,95.8860961065487,13,Not Significant
1700018A23Rik,ENSMUSG00000107368,RIKEN cDNA 1700018A23 gene,41.6860995914264,-1.0302778859289901,0.391345058795799,-2.63265847561547,8.4719489139583395E-3,0.11015685194219201,27.9518071399159,55.4203920429369,6,Not Significant
1700018L02Rik,ENSMUSG00000100075,RIKEN cDNA 1700018L02 gene,285.886943433004,-0.65897221510070403,0.221496284769133,-2.97509376190013,2.9289900784564E-3,5.7017859141357902E-2,222.503156138693,349.270730727315,19,Not Significant
1700018P22Rik,ENSMUSG00000120273,RIKEN cDNA 1700018P22 gene,212.683985001286,0.54550698152701804,0.319880949557968,1.70534376079862,8.8130330524869904E-2,0.40027080035901702,251.945853813814,173.422116188758,9,Not Significant
1700019A02Rik,ENSMUSG00000060715,RIKEN cDNA 1700019A02 gene,110.458099286405,5.0818168183844797E-2,0.232104425801437,0.218945278653666,0.82669267477337105,0.95575494712016795,111.802267721042,109.113930851767,1,Not Significant
1700019D03Rik,ENSMUSG00000043629,RIKEN cDNA 1700019D03 gene,731.884453441931,0.15002961736790299,0.195404695987774,0.767789211049924,0.442612425280624,0.782827042788793,768.732620823261,695.036286060601,1,Not Significant
1700019G24Rik,ENSMUSG00000085416,RIKEN cDNA 1700019G24 gene,242.691376737992,-0.45619726540862898,0.228811166698567,-1.99377185996179,4.6176992143750199E-2,0.28972384255878098,205.200278227264,280.18247524872,6,Not Significant
1700019J19Rik,ENSMUSG00000111489,RIKEN cDNA 1700019J19 gene,19.9644996995362,-0.18605667955157601,0.51491154399225,-0.361337168922313,0.71784741122240003,0.91828328655278402,18.8279787379634,21.1010206611089,9,Not Significant
